IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
38.95.119.249,50705,true,LAX,北美洲,美国洛杉矶,1 ms,22773 kB/s
176.126.105.178,27015,true,LAX,北美洲,美国洛杉矶,2 ms,22750 kB/s
38.105.27.66,17197,true,LAX,北美洲,美国洛杉矶,1 ms,22568 kB/s
38.95.121.117,10065,true,LAX,北美洲,美国洛杉矶,1 ms,22563 kB/s
45.89.104.15,587,true,EWR,北美洲,美国纽瓦克,67 ms,22094 kB/s
72.244.10.95,15460,true,LAX,北美洲,美国洛杉矶,1 ms,21944 kB/s
38.105.24.24,10073,true,LAX,北美洲,美国洛杉矶,0 ms,21866 kB/s
38.105.24.24,10101,true,LAX,北美洲,美国洛杉矶,3 ms,21727 kB/s
38.95.117.89,10071,true,LAX,北美洲,美国洛杉矶,1 ms,20901 kB/s
38.105.28.191,37564,true,LAX,北美洲,美国洛杉矶,2 ms,20703 kB/s
38.95.126.96,39738,true,LAX,北美洲,美国洛杉矶,1 ms,20460 kB/s
38.95.121.117,10080,true,LAX,北美洲,美国洛杉矶,1 ms,19968 kB/s
198.23.184.154,587,true,EWR,北美洲,美国纽瓦克,67 ms,19669 kB/s
38.105.25.97,51951,true,LAX,北美洲,美国洛杉矶,1 ms,19620 kB/s
45.146.82.73,587,true,SEA,北美洲,Seattle,30 ms,18915 kB/s
45.150.52.141,587,true,EWR,北美洲,美国纽瓦克,66 ms,18439 kB/s
38.95.119.168,15403,true,LAX,北美洲,美国洛杉矶,1 ms,17857 kB/s
45.146.82.87,56130,true,SEA,北美洲,Seattle,29 ms,17581 kB/s
45.150.52.80,587,true,EWR,北美洲,美国纽瓦克,67 ms,17263 kB/s
45.150.52.67,587,true,EWR,北美洲,美国纽瓦克,66 ms,16908 kB/s
38.95.122.32,31804,true,LAX,北美洲,美国洛杉矶,3 ms,16764 kB/s
38.95.118.4,39738,true,LAX,北美洲,美国洛杉矶,1 ms,16653 kB/s
38.95.121.117,10070,true,LAX,北美洲,美国洛杉矶,7 ms,16619 kB/s
45.146.82.234,587,true,SEA,北美洲,Seattle,30 ms,16045 kB/s
45.146.82.64,54552,true,SEA,北美洲,Seattle,28 ms,15410 kB/s
38.105.30.238,37874,true,LAX,北美洲,美国洛杉矶,7 ms,15042 kB/s
45.89.104.81,587,true,EWR,北美洲,美国纽瓦克,68 ms,14970 kB/s
38.105.30.228,33668,true,LAX,北美洲,美国洛杉矶,1 ms,14881 kB/s
198.23.184.49,587,true,EWR,北美洲,美国纽瓦克,67 ms,14415 kB/s
38.105.25.106,20989,true,LAX,北美洲,美国洛杉矶,1 ms,14119 kB/s
45.89.104.98,30958,true,EWR,北美洲,美国纽瓦克,67 ms,13961 kB/s
198.23.184.104,587,true,EWR,北美洲,美国纽瓦克,67 ms,13844 kB/s
45.150.52.233,39738,true,EWR,北美洲,美国纽瓦克,67 ms,11726 kB/s
45.150.52.101,587,true,EWR,北美洲,美国纽瓦克,70 ms,11411 kB/s
38.105.24.24,10080,true,LAX,北美洲,美国洛杉矶,1 ms,11099 kB/s
185.39.51.124,33709,true,FRA,欧洲,德国法兰克福,144 ms,9415 kB/s
38.105.24.24,10104,true,LAX,北美洲,美国洛杉矶,0 ms,9353 kB/s
198.23.184.46,587,true,EWR,北美洲,美国纽瓦克,67 ms,9066 kB/s
46.37.112.168,38587,true,LHR,欧洲,英国伦敦,139 ms,9055 kB/s
45.89.104.62,587,true,EWR,北美洲,美国纽瓦克,67 ms,8263 kB/s
157.254.231.173,587,true,EWR,北美洲,美国纽瓦克,67 ms,8123 kB/s
157.254.227.71,11837,true,EWR,北美洲,美国纽瓦克,67 ms,8057 kB/s
82.153.216.195,1443,true,LHR,欧洲,英国伦敦,136 ms,7830 kB/s
45.150.52.155,587,true,EWR,北美洲,美国纽瓦克,67 ms,6649 kB/s
45.146.82.29,43468,true,SEA,北美洲,Seattle,29 ms,6213 kB/s
38.102.232.181,15680,true,LAX,北美洲,美国洛杉矶,1 ms,5588 kB/s
45.146.82.111,42703,true,SEA,北美洲,Seattle,31 ms,5035 kB/s
157.254.227.71,23013,true,EWR,北美洲,美国纽瓦克,67 ms,4119 kB/s
38.105.31.248,49364,true,LAX,北美洲,美国洛杉矶,1 ms,3481 kB/s
146.19.167.218,57957,true,ORD,北美洲,芝加哥,52 ms,2610 kB/s
45.146.82.107,35292,true,SEA,北美洲,Seattle,28 ms,1684 kB/s
45.146.82.64,52286,true,SEA,北美洲,Seattle,28 ms,1472 kB/s
45.146.82.111,27292,true,SEA,北美洲,Seattle,29 ms,606 kB/s
38.247.26.223,56509,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
72.244.1.70,10159,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
72.244.1.80,38909,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.247.37.71,15827,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.247.26.88,15410,true,LAX,北美洲,美国洛杉矶,7 ms,0 kB/s
74.2.167.77,44295,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.247.26.100,14524,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
69.33.7.93,15260,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
72.244.10.34,15460,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.247.26.62,16995,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.247.37.157,59728,true,LAX,北美洲,美国洛杉矶,7 ms,0 kB/s
38.247.26.149,16995,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.247.26.151,19852,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
72.244.10.135,15460,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.247.26.114,29532,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.247.37.57,15827,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.247.37.239,34183,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
