IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
38.207.160.209,39533,true,HKG,亚太,香港,162 ms,8586 kB/s
38.55.106.199,20000,true,HKG,亚太,香港,147 ms,8053 kB/s
38.55.106.153,47564,true,MNL,亚太,Manila,148 ms,6950 kB/s
38.207.175.224,33953,true,HKG,亚太,香港,160 ms,6896 kB/s
38.207.160.213,16396,true,HKG,亚太,香港,158 ms,6510 kB/s
38.55.106.153,33009,true,MNL,亚太,Manila,152 ms,6265 kB/s
45.221.112.56,443,true,HKG,亚太,香港,151 ms,6065 kB/s
38.55.104.140,37476,true,HKG,亚太,香港,154 ms,5872 kB/s
38.207.160.209,15069,true,HKG,亚太,香港,163 ms,5826 kB/s
38.207.174.104,39351,true,HKG,亚太,香港,153 ms,5519 kB/s
38.55.105.213,19193,true,NRT,亚太,日本东京,149 ms,5512 kB/s
38.207.184.52,51010,true,HKG,亚太,香港,162 ms,5499 kB/s
38.147.160.40,17609,true,LAX,北美洲,美国洛杉矶,0 ms,5350 kB/s
38.207.164.107,8443,true,HKG,亚太,香港,166 ms,5289 kB/s
38.55.105.213,10509,true,CGK,亚太,印度尼西亚雅加达,152 ms,5266 kB/s
38.207.172.22,8443,true,HKG,亚太,香港,166 ms,5107 kB/s
38.207.161.214,38060,true,HKG,亚太,香港,171 ms,5105 kB/s
38.207.160.209,51498,true,HKG,亚太,香港,166 ms,4635 kB/s
38.207.172.108,16301,true,HKG,亚太,香港,162 ms,4626 kB/s
38.55.106.153,13244,true,BKK,亚太,曼谷,150 ms,4449 kB/s
45.221.114.43,41651,true,HKG,亚太,香港,153 ms,3973 kB/s
38.207.165.178,443,true,HKG,亚太,香港,155 ms,3972 kB/s
45.221.112.84,15666,true,HKG,亚太,香港,153 ms,3924 kB/s
45.221.113.216,37201,true,HKG,亚太,香港,151 ms,3912 kB/s
38.55.106.247,45274,true,HKG,亚太,香港,150 ms,3891 kB/s
45.221.113.20,43734,true,HKG,亚太,香港,158 ms,3883 kB/s
45.221.112.114,57842,true,HKG,亚太,香港,154 ms,3721 kB/s
38.207.175.240,49577,true,HKG,亚太,香港,159 ms,3718 kB/s
38.55.105.213,26788,true,SIN,亚太,新加坡,147 ms,3716 kB/s
38.55.106.153,59416,true,BKK,亚太,曼谷,156 ms,3686 kB/s
38.55.105.213,45611,true,SIN,亚太,新加坡,156 ms,3597 kB/s
45.221.114.46,12611,true,HKG,亚太,香港,151 ms,3556 kB/s
38.55.106.153,32050,true,SIN,亚太,新加坡,150 ms,3212 kB/s
38.207.184.241,20002,true,HKG,亚太,香港,159 ms,3187 kB/s
38.207.164.65,11377,true,HKG,亚太,香港,164 ms,2992 kB/s
103.247.28.240,37211,true,HKG,亚太,香港,162 ms,2931 kB/s
209.146.113.239,12364,true,LAX,北美洲,美国洛杉矶,1 ms,2926 kB/s
38.207.184.241,15810,true,HKG,亚太,香港,158 ms,2618 kB/s
38.55.105.213,9151,true,NRT,亚太,日本东京,156 ms,2592 kB/s
38.207.173.72,24272,true,HKG,亚太,香港,167 ms,2504 kB/s
38.207.174.14,443,true,HKG,亚太,香港,152 ms,2358 kB/s
38.207.173.72,26546,true,HKG,亚太,香港,165 ms,1107 kB/s
38.207.161.100,17906,true,HKG,亚太,香港,160 ms,1061 kB/s
38.207.161.200,8443,true,HKG,亚太,香港,168 ms,406 kB/s
103.247.29.29,63416,true,HKG,亚太,香港,164 ms,248 kB/s
38.165.23.152,36137,true,LAX,北美洲,美国洛杉矶,0 ms,0 kB/s
103.247.29.59,11962,true,HKG,亚太,香港,168 ms,0 kB/s
38.207.161.165,48756,true,HKG,亚太,香港,168 ms,0 kB/s
23.236.67.235,51514,true,LAX,北美洲,美国洛杉矶,2 ms,0 kB/s
38.207.173.185,33580,true,HKG,亚太,香港,159 ms,0 kB/s
38.147.161.43,56685,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
45.221.114.7,8976,true,HKG,亚太,香港,151 ms,0 kB/s
