IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
114.200.231.102,50001,true,ICN,亚太,韩国首尔,73 ms,5332 kB/s
14.46.174.78,50001,true,ICN,亚太,韩国首尔,181 ms,5323 kB/s
112.170.166.248,50001,true,ICN,亚太,韩国首尔,175 ms,5308 kB/s
219.255.114.230,10243,true,ICN,亚太,韩国首尔,72 ms,5253 kB/s
119.77.125.123,26257,true,ICN,亚太,韩国首尔,89 ms,5242 kB/s
121.177.37.10,50001,true,ICN,亚太,韩国首尔,174 ms,5203 kB/s
27.100.184.10,10001,true,ICN,亚太,韩国首尔,110 ms,5191 kB/s
203.232.122.138,25565,true,ICN,亚太,韩国首尔,183 ms,5186 kB/s
211.218.227.173,50001,true,ICN,亚太,韩国首尔,78 ms,5152 kB/s
119.206.167.79,50001,true,ICN,亚太,韩国首尔,181 ms,5140 kB/s
211.184.116.84,50001,true,ICN,亚太,韩国首尔,81 ms,5136 kB/s
218.153.235.110,10162,true,ICN,亚太,韩国首尔,76 ms,5133 kB/s
221.166.148.237,17988,true,ICN,亚太,韩国首尔,79 ms,5103 kB/s
218.149.116.227,50001,true,ICN,亚太,韩国首尔,173 ms,5086 kB/s
112.187.7.220,50001,true,ICN,亚太,韩国首尔,181 ms,5078 kB/s
125.140.55.175,10554,true,ICN,亚太,韩国首尔,78 ms,5041 kB/s
125.140.55.175,10030,true,ICN,亚太,韩国首尔,75 ms,5032 kB/s
211.227.20.96,29876,true,ICN,亚太,韩国首尔,81 ms,5017 kB/s
93.152.217.10,444,true,FRA,欧洲,德国法兰克福,186 ms,5012 kB/s
125.131.166.223,32414,true,ICN,亚太,韩国首尔,83 ms,4970 kB/s
146.56.42.21,7777,true,ICN,亚太,韩国首尔,39 ms,4953 kB/s
211.210.184.116,50001,true,ICN,亚太,韩国首尔,64 ms,4920 kB/s
112.186.189.42,50001,true,ICN,亚太,韩国首尔,175 ms,4904 kB/s
210.183.244.116,50001,true,ICN,亚太,韩国首尔,182 ms,4877 kB/s
1.221.153.139,12300,true,ICN,亚太,韩国首尔,84 ms,4854 kB/s
61.83.79.155,50001,true,ICN,亚太,韩国首尔,177 ms,4853 kB/s
118.45.236.190,30005,true,LAX,北美洲,美国洛杉矶,298 ms,4843 kB/s
1.251.124.147,50001,true,ICN,亚太,韩国首尔,75 ms,4823 kB/s
183.105.48.110,50001,true,ICN,亚太,韩国首尔,172 ms,4822 kB/s
144.24.83.227,4443,true,ICN,亚太,韩国首尔,158 ms,4803 kB/s
1.227.217.13,11965,true,ICN,亚太,韩国首尔,67 ms,4758 kB/s
59.22.241.121,50001,true,ICN,亚太,韩国首尔,195 ms,4755 kB/s
59.20.64.164,10332,true,LAX,北美洲,美国洛杉矶,305 ms,4752 kB/s
59.18.221.41,10243,true,LAX,北美洲,美国洛杉矶,309 ms,4658 kB/s
58.231.181.39,50001,true,ICN,亚太,韩国首尔,80 ms,4641 kB/s
112.184.94.152,50001,true,ICN,亚太,韩国首尔,171 ms,4633 kB/s
115.22.247.99,50001,true,ICN,亚太,韩国首尔,177 ms,4631 kB/s
112.165.215.157,50000,true,ICN,亚太,韩国首尔,185 ms,4619 kB/s
144.24.87.69,50001,true,ICN,亚太,韩国首尔,160 ms,4608 kB/s
59.30.224.5,50001,true,ICN,亚太,韩国首尔,183 ms,4603 kB/s
1.221.252.234,32771,true,ICN,亚太,韩国首尔,79 ms,4560 kB/s
93.152.217.12,444,true,DUS,欧洲,德国杜塞尔多夫,189 ms,4536 kB/s
59.10.19.104,16992,true,ICN,亚太,韩国首尔,110 ms,4515 kB/s
125.132.203.87,50001,true,ICN,亚太,韩国首尔,70 ms,4504 kB/s
93.152.217.11,444,true,FRA,欧洲,德国法兰克福,190 ms,4501 kB/s
169.212.182.6,29090,true,LAX,北美洲,美国洛杉矶,299 ms,4466 kB/s
59.7.28.109,50001,true,ICN,亚太,韩国首尔,172 ms,4466 kB/s
27.102.120.22,8888,true,ICN,亚太,韩国首尔,38 ms,4447 kB/s
175.202.92.33,17988,true,ICN,亚太,韩国首尔,108 ms,4381 kB/s
112.185.213.4,50001,true,ICN,亚太,韩国首尔,173 ms,4361 kB/s
39.118.137.226,20005,true,ICN,亚太,韩国首尔,92 ms,4296 kB/s
211.238.77.167,14430,true,ICN,亚太,韩国首尔,45 ms,4234 kB/s
125.139.227.240,50001,true,ICN,亚太,韩国首尔,71 ms,4220 kB/s
118.91.83.231,10809,true,ICN,亚太,韩国首尔,102 ms,4216 kB/s
112.167.171.109,50001,true,ICN,亚太,韩国首尔,173 ms,4183 kB/s
183.106.167.76,16030,true,LAX,北美洲,美国洛杉矶,299 ms,4152 kB/s
119.203.217.216,26257,true,ICN,亚太,韩国首尔,199 ms,4114 kB/s
59.30.209.190,27017,true,LAX,北美洲,美国洛杉矶,338 ms,4064 kB/s
221.164.244.223,11001,true,ICN,亚太,韩国首尔,109 ms,4056 kB/s
183.96.204.49,50001,true,ICN,亚太,韩国首尔,176 ms,4027 kB/s
93.152.217.209,444,true,FRA,欧洲,德国法兰克福,194 ms,4015 kB/s
61.43.63.174,32677,true,HKG,亚太,香港,121 ms,3988 kB/s
211.248.156.161,18000,true,LAX,北美洲,美国洛杉矶,311 ms,3953 kB/s
119.203.217.216,14765,true,ICN,亚太,韩国首尔,206 ms,3951 kB/s
59.5.162.184,10443,true,ICN,亚太,韩国首尔,182 ms,3948 kB/s
220.72.161.178,34599,true,LAX,北美洲,美国洛杉矶,309 ms,3898 kB/s
118.40.171.142,32773,true,ICN,亚太,韩国首尔,185 ms,3814 kB/s
119.201.86.75,19071,true,LAX,北美洲,美国洛杉矶,288 ms,3713 kB/s
112.160.4.111,17000,true,ICN,亚太,韩国首尔,203 ms,3597 kB/s
1.251.124.147,12000,true,ICN,亚太,韩国首尔,75 ms,3579 kB/s
112.169.249.32,50001,true,ICN,亚太,韩国首尔,173 ms,3486 kB/s
183.105.224.204,32773,true,LAX,北美洲,美国洛杉矶,317 ms,3388 kB/s
222.113.18.213,32769,true,ICN,亚太,韩国首尔,88 ms,3355 kB/s
222.113.18.214,11310,true,ICN,亚太,韩国首尔,88 ms,3321 kB/s
59.26.180.31,29876,true,ICN,亚太,韩国首尔,201 ms,3298 kB/s
222.113.18.211,19150,true,ICN,亚太,韩国首尔,88 ms,3261 kB/s
222.113.18.214,37215,true,ICN,亚太,韩国首尔,121 ms,3247 kB/s
222.113.18.213,14265,true,ICN,亚太,韩国首尔,82 ms,3246 kB/s
222.113.18.211,10001,true,ICN,亚太,韩国首尔,87 ms,3187 kB/s
124.80.29.218,12345,true,ICN,亚太,韩国首尔,91 ms,3182 kB/s
59.21.92.16,10030,true,LAX,北美洲,美国洛杉矶,313 ms,3162 kB/s
118.41.232.155,50001,true,ICN,亚太,韩国首尔,176 ms,3123 kB/s
175.114.210.195,20000,true,ICN,亚太,韩国首尔,82 ms,3097 kB/s
150.109.236.191,25565,true,ICN,亚太,韩国首尔,180 ms,3006 kB/s
114.204.217.229,25565,true,ICN,亚太,韩国首尔,79 ms,2958 kB/s
114.108.43.4,37020,true,ICN,亚太,韩国首尔,88 ms,2942 kB/s
123.99.107.195,11371,true,ICN,亚太,韩国首尔,95 ms,2873 kB/s
175.114.210.195,13579,true,ICN,亚太,韩国首尔,78 ms,2854 kB/s
114.206.159.15,10554,true,ICN,亚太,韩国首尔,90 ms,2622 kB/s
218.50.152.204,11371,true,ICN,亚太,韩国首尔,83 ms,2590 kB/s
138.2.115.214,587,true,ICN,亚太,韩国首尔,160 ms,2491 kB/s
203.90.33.157,30303,true,ICN,亚太,韩国首尔,88 ms,2426 kB/s
211.220.198.181,29015,true,ICN,亚太,韩国首尔,77 ms,2309 kB/s
110.35.104.241,18853,true,ICN,亚太,韩国首尔,95 ms,2145 kB/s
123.109.116.139,11300,true,ICN,亚太,韩国首尔,83 ms,2131 kB/s
112.212.201.165,10000,true,ICN,亚太,韩国首尔,79 ms,2122 kB/s
115.161.210.180,17000,true,ICN,亚太,韩国首尔,82 ms,2106 kB/s
112.212.201.165,30005,true,ICN,亚太,韩国首尔,79 ms,2105 kB/s
123.99.111.135,11310,true,ICN,亚太,韩国首尔,96 ms,2085 kB/s
123.99.111.135,33338,true,ICN,亚太,韩国首尔,99 ms,2084 kB/s
218.209.101.47,16992,true,ICN,亚太,韩国首尔,82 ms,2081 kB/s
27.119.150.137,12345,true,ICN,亚太,韩国首尔,79 ms,2074 kB/s
114.29.135.42,33315,true,ICN,亚太,韩国首尔,85 ms,2071 kB/s
111.171.56.185,18000,true,ICN,亚太,韩国首尔,88 ms,2054 kB/s
123.99.111.135,32400,true,ICN,亚太,韩国首尔,95 ms,2044 kB/s
115.161.44.92,37215,true,ICN,亚太,韩国首尔,90 ms,2037 kB/s
114.29.135.42,11434,true,ICN,亚太,韩国首尔,80 ms,2021 kB/s
111.171.56.185,34284,true,ICN,亚太,韩国首尔,91 ms,2019 kB/s
114.29.135.42,16923,true,ICN,亚太,韩国首尔,84 ms,2016 kB/s
211.177.114.117,50001,true,ICN,亚太,韩国首尔,76 ms,2008 kB/s
111.65.157.209,32677,true,ICN,亚太,韩国首尔,98 ms,1988 kB/s
124.199.137.67,10035,true,ICN,亚太,韩国首尔,89 ms,1983 kB/s
223.131.222.131,18081,true,ICN,亚太,韩国首尔,86 ms,1976 kB/s
175.126.186.39,10332,true,ICN,亚太,韩国首尔,97 ms,1830 kB/s
123.99.111.135,19461,true,ICN,亚太,韩国首尔,106 ms,1817 kB/s
59.31.68.195,50001,true,ICN,亚太,韩国首尔,201 ms,1765 kB/s
221.161.185.219,50001,true,ICN,亚太,韩国首尔,82 ms,1725 kB/s
1.32.216.218,587,true,HKG,亚太,香港,3 ms,1668 kB/s
61.106.208.249,10001,true,ICN,亚太,韩国首尔,91 ms,1624 kB/s
203.175.38.68,10443,true,ICN,亚太,韩国首尔,95 ms,1621 kB/s
110.5.168.179,10001,true,ICN,亚太,韩国首尔,83 ms,1605 kB/s
222.236.216.61,50001,true,ICN,亚太,韩国首尔,85 ms,1557 kB/s
218.209.28.138,32771,true,ICN,亚太,韩国首尔,85 ms,1498 kB/s
223.131.149.187,34599,true,ICN,亚太,韩国首尔,79 ms,1471 kB/s
218.209.28.138,50001,true,ICN,亚太,韩国首尔,84 ms,1463 kB/s
61.85.1.77,12394,true,LAX,北美洲,美国洛杉矶,226 ms,1376 kB/s
112.121.197.26,10909,true,ICN,亚太,韩国首尔,92 ms,1334 kB/s
121.147.229.1,50001,true,ICN,亚太,韩国首尔,85 ms,1321 kB/s
111.171.63.45,22105,true,ICN,亚太,韩国首尔,94 ms,1287 kB/s
112.121.197.26,37810,true,ICN,亚太,韩国首尔,90 ms,1285 kB/s
111.171.63.45,16993,true,ICN,亚太,韩国首尔,94 ms,1285 kB/s
39.126.200.136,12300,true,ICN,亚太,韩国首尔,184 ms,1269 kB/s
183.78.250.23,12300,true,ICN,亚太,韩国首尔,70 ms,1184 kB/s
222.114.57.191,50001,true,ICN,亚太,韩国首尔,87 ms,1147 kB/s
130.162.131.60,9,true,ICN,亚太,韩国首尔,40 ms,1142 kB/s
115.41.130.234,35125,true,ICN,亚太,韩国首尔,65 ms,1091 kB/s
112.77.2.61,13666,true,ICN,亚太,韩国首尔,74 ms,1079 kB/s
43.251.122.155,10867,true,ICN,亚太,韩国首尔,63 ms,1077 kB/s
112.77.2.61,10001,true,ICN,亚太,韩国首尔,73 ms,1074 kB/s
113.61.17.91,10255,true,ICN,亚太,韩国首尔,84 ms,1058 kB/s
180.182.94.89,16923,true,ICN,亚太,韩国首尔,80 ms,1054 kB/s
115.41.15.158,10030,true,ICN,亚太,韩国首尔,91 ms,1041 kB/s
61.253.91.182,50001,true,ICN,亚太,韩国首尔,111 ms,1031 kB/s
116.44.216.219,14443,true,ICN,亚太,韩国首尔,99 ms,1024 kB/s
220.87.152.138,30005,true,ICN,亚太,韩国首尔,98 ms,941 kB/s
113.61.12.134,19888,true,ICN,亚太,韩国首尔,80 ms,935 kB/s
122.128.71.168,11788,true,ICN,亚太,韩国首尔,92 ms,817 kB/s
39.120.13.157,38241,true,ICN,亚太,韩国首尔,86 ms,806 kB/s
222.108.42.53,11434,true,ICN,亚太,韩国首尔,85 ms,757 kB/s
122.128.71.168,14265,true,ICN,亚太,韩国首尔,93 ms,698 kB/s
123.109.60.235,29090,true,ICN,亚太,韩国首尔,78 ms,674 kB/s
114.201.222.64,13722,true,ICN,亚太,韩国首尔,97 ms,664 kB/s
112.187.59.195,16923,true,LAX,北美洲,美国洛杉矶,304 ms,660 kB/s
112.72.139.121,29999,true,ICN,亚太,韩国首尔,182 ms,659 kB/s
114.201.222.64,10162,true,ICN,亚太,韩国首尔,94 ms,617 kB/s
222.117.223.205,18264,true,ICN,亚太,韩国首尔,74 ms,577 kB/s
222.117.223.205,12000,true,ICN,亚太,韩国首尔,76 ms,574 kB/s
211.237.88.134,16030,true,ICN,亚太,韩国首尔,189 ms,554 kB/s
59.187.234.146,37020,true,ICN,亚太,韩国首尔,48 ms,538 kB/s
124.195.251.70,10250,true,ICN,亚太,韩国首尔,142 ms,516 kB/s
111.118.118.177,11371,true,ICN,亚太,韩国首尔,196 ms,465 kB/s
114.201.222.64,32768,true,ICN,亚太,韩国首尔,89 ms,416 kB/s
114.199.216.135,38241,true,ICN,亚太,韩国首尔,185 ms,398 kB/s
112.121.206.56,10003,true,ICN,亚太,韩国首尔,101 ms,387 kB/s
112.121.206.56,19999,true,ICN,亚太,韩国首尔,145 ms,382 kB/s
42.82.146.127,32400,true,ICN,亚太,韩国首尔,62 ms,374 kB/s
112.121.206.56,10443,true,ICN,亚太,韩国首尔,103 ms,365 kB/s
125.208.247.88,38241,true,KIX,亚太,大阪,144 ms,364 kB/s
121.150.230.152,10333,true,LAX,北美洲,美国洛杉矶,236 ms,347 kB/s
122.252.208.178,25448,true,ICN,亚太,韩国首尔,174 ms,296 kB/s
124.153.136.231,18852,true,ICN,亚太,韩国首尔,72 ms,285 kB/s
122.128.71.183,50001,true,ICN,亚太,韩国首尔,92 ms,274 kB/s
110.35.23.27,10443,true,ICN,亚太,韩国首尔,95 ms,269 kB/s
124.216.61.15,33258,true,ICN,亚太,韩国首尔,121 ms,219 kB/s
124.153.180.85,13951,true,ICN,亚太,韩国首尔,187 ms,192 kB/s
222.112.241.40,18852,true,ICN,亚太,韩国首尔,110 ms,153 kB/s
124.216.61.15,10000,true,ICN,亚太,韩国首尔,89 ms,123 kB/s
220.117.45.61,17000,true,ICN,亚太,韩国首尔,111 ms,116 kB/s
110.45.77.109,32768,true,ICN,亚太,韩国首尔,77 ms,104 kB/s
124.153.168.85,20202,true,ICN,亚太,韩国首尔,182 ms,99 kB/s
113.59.148.19,31337,true,ICN,亚太,韩国首尔,191 ms,99 kB/s
36.38.117.86,11965,true,ICN,亚太,韩国首尔,61 ms,82 kB/s
115.41.228.6,17988,true,ICN,亚太,韩国首尔,71 ms,82 kB/s
175.202.135.114,10002,true,ICN,亚太,韩国首尔,95 ms,78 kB/s
121.171.219.26,12000,true,LAX,北美洲,美国洛杉矶,225 ms,73 kB/s
121.177.14.249,10443,true,ICN,亚太,韩国首尔,193 ms,49 kB/s
218.154.185.67,25010,true,ICN,亚太,韩国首尔,111 ms,46 kB/s
113.59.148.19,18001,true,ICN,亚太,韩国首尔,205 ms,43 kB/s
221.159.211.242,10554,true,ICN,亚太,韩国首尔,79 ms,29 kB/s
121.177.14.249,10000,true,ICN,亚太,韩国首尔,186 ms,23 kB/s
175.207.209.157,28080,true,ICN,亚太,韩国首尔,91 ms,0 kB/s
211.250.44.142,50001,true,ICN,亚太,韩国首尔,97 ms,0 kB/s
129.154.215.179,666,true,ICN,亚太,韩国首尔,40 ms,0 kB/s
14.38.238.46,10002,true,LAX,北美洲,美国洛杉矶,202 ms,0 kB/s
122.252.208.178,10002,true,ICN,亚太,韩国首尔,232 ms,0 kB/s
183.96.97.206,38241,true,ICN,亚太,韩国首尔,190 ms,0 kB/s
112.166.213.102,13666,true,ICN,亚太,韩国首尔,189 ms,0 kB/s
61.99.70.168,35342,true,ICN,亚太,韩国首尔,75 ms,0 kB/s
122.252.95.201,16922,true,ICN,亚太,韩国首尔,64 ms,0 kB/s
183.96.97.206,26257,true,ICN,亚太,韩国首尔,198 ms,0 kB/s
115.160.77.143,18086,true,ICN,亚太,韩国首尔,173 ms,0 kB/s
